標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
瑞豐巨蛋各種開窗大四房,高雄市鼓山區華泰路,38.0年,公寓,38.38,36.08,4房2廳2衛,3樓/5樓,無車位,838,KS185975HB,2025-10-01 15:43:29
六龜獅山37.5坪丙建,高雄市六龜區荖濃段,,土地,37.51,,,0樓/0樓,無車位,120,KS186518HB,2025-10-01 15:43:29
楠梓世運大三房,高雄市楠梓區軍校路,35.0年,大樓,40.06,33.72,3房2廳2衛,2樓/16樓,無車位,998,KS186690HB,2025-10-01 15:43:29
精美裝潢大空間3房美寓,高雄市鳳山區中山東路,43.6年,公寓,19.9,19.9,3房2廳2衛,3樓/5樓,無車位,618,KS186893HB,2025-10-01 15:43:29
鼎山家樂福輕軌三房車位,高雄市三民區高雄市鼎華路,30.5年,大樓,29.42,23.67,3房2廳2衛,4樓/19樓,坡道機械車位,798,KS186963HB,2025-10-01 15:43:29
岡山福利國3房大樓,高雄市岡山區大仁南路,28.9年,大樓,40.17,27.1,3房2廳2衛,14樓/16樓,無車位,798,KS186996HB,2025-10-01 15:43:29
彌陀海岸光廊全新車墅(一),高雄市彌陀區南寮路,0.6年,別墅/透天,51.61,51.61,4房2廳3衛,1-3樓/3樓,其他,1,KS187016HB,2025-10-01 15:43:29
樹德家商翻新3房公寓一樓,高雄市三民區正忠路,41.8年,公寓,19.38,19.38,3房2廳2衛,1樓/5樓,無車位,998,KS187470HB,2025-10-01 15:43:29
都會公園豪邸4+1房雙平車,高雄市橋頭區橋新一路,2.0年,大樓,93.86,41.31,4房2廳2衛,8樓/24樓,坡道平面車位,3,KS187548HB,2025-10-01 15:43:29
龍華國中三角窗透天店面,高雄市左營區修明街,37.1年,店面,80.72,77.26,7房4廳3衛,-1-4樓/4樓,無車位,8,LS104099HB,2025-10-01 15:43:29
鳥松漂亮2分半農地,高雄市鳥松區長春路,,土地,804.05,,,0樓/0樓,無車位,1,LS109943HB,2025-10-01 15:43:29
大寮前庄都內農地,高雄市大寮區前庄路,,土地,1025.48,,,0樓/0樓,無車位,7,LS111993HB,2025-10-01 15:43:29
高鐵榮總商圈精美四房平車,高雄市左營區民族一路,29.2年,大樓,65.1,36.05,4房2廳2衛,14樓/14樓,坡道平面車位,1,LS129977HB,2025-10-01 15:43:29
高雄大學棋琴25全新3房平車,高雄市楠梓區大學三十五街,2.0年,大樓,31.28,16.3,3房2廳1衛,7樓/14樓,其他,1,LS131140HB,2025-10-01 15:43:39
觀音山都內建地,高雄市大社區觀音山段,,土地,970.08,,,0樓/0樓,無車位,13,LS133257HB,2025-10-01 15:43:39
三多捷運全翻新電梯現收租雙套房,高雄市前鎮區一心二路,43.8年,大樓,31.08,25.67,2房2廳2衛,3樓/12樓,無車位,793,LS136942HB,2025-10-01 15:43:39
華鳳特區旺時代美二房,高雄市鳳山區北明街,6.7年,大樓,24.82,15.39,2房1廳1衛,4樓/13樓,無車位,898,LS136944HB,2025-10-01 15:43:39
正義車站綠園道超便宜絕佳兩房,高雄市三民區九如一路,30.4年,大樓,27.62,22.65,2房2廳1衛,9樓/23樓,無車位,698,LS137926HB,2025-10-01 15:43:39
鳥松方正都內農地,高雄市鳥松區美山路,,土地,102.81,,,0樓/0樓,無車位,1,LS138377HB,2025-10-01 15:43:39
文藻高投報7套房陽台透天,高雄市三民區天祥一路,49.0年,別墅/透天,20.28,20.28,7房1廳7衛,1-2樓/2樓,無車位,1,LS138652HB,2025-10-01 15:43:39
衛武營雙主臥翻新景觀四房,高雄市鳳山區新富路,41.9年,大樓,42.61,35.21,4房2廳3衛,9樓/12樓,無車位,1,LS139229HB,2025-10-01 15:43:39
捷運鳳山西站2+1房超美寓,高雄市鳳山區光復路一段,45.3年,公寓,19.03,19.03,2房2廳2衛,5樓/0樓,無車位,598,LS139367HB,2025-10-01 15:43:39
楠梓土庫家樂福美四房平車,高雄市楠梓區旗楠路,31.0年,大樓,50.18,34.77,4房2廳2衛,11樓/17樓,坡道平面車位,1,LS140239HB,2025-10-01 15:43:39
民族車站旁三房,高雄市三民區昌平街,46.8年,華廈,17.3,17.3,3房1廳1衛,5樓/7樓,無車位,588,LS140809HB,2025-10-01 15:43:39
岡山交流道都計旁農地,高雄市燕巢區瓊林路,,土地,127.13,,,0樓/0樓,無車位,1,PS107955HB,2025-10-01 15:43:39
5461-高鐵高級二房車位,高雄市左營區大中二路,18.7年,大樓,27.98,15.44,2房1廳1衛,5樓/15樓,其他,998,PS112204HB,2025-10-01 15:43:39
近88電子廠,高雄市大寮區鳳林二路,29.5年,廠房,113.84,113.84,,1樓/0樓,無車位,4,PS114741HB,2025-10-01 15:43:39
陽明學區公園景三房雙平車,高雄市三民區黃興路,31.7年,華廈,51.35,31.24,3房2廳2衛,8樓/9樓,坡道平面車位,1,PS118193HB,2025-10-01 15:43:39
保泰路三角窗1+2樓金店面,高雄市前鎮區保泰路,35.4年,店面,145.47,113.99,2房4廳2衛,1-2樓/15樓,無車位,3,PS119006HB,2025-10-01 15:43:39
瑞隆商圈瑞祥學區翻新車庫透天,高雄市前鎮區崗山西街,54.1年,別墅/透天,23.01,23.01,4房2廳4衛,1-2樓/2樓,無車位,1,PS119871HB,2025-10-01 15:43:39
平和商圈人車分道花園雙車墅,高雄市小港區孝先街,30.9年,別墅/透天,73.96,73.96,4房2廳3衛,1-4樓/4樓,無車位,1,PS120638HB,2025-10-01 15:43:39
鐵道公園低總價5樓公寓,高雄市鳳山區文武街,43.6年,公寓,20.59,20.59,3房2廳2衛,5樓/5樓,無車位,398,PS120795HB,2025-10-01 15:43:39
鳳山捷運高樓質感三房車位,高雄市鳳山區杭州西街,30.4年,大樓,35.87,24.62,3房2廳2衛,16樓/16樓,坡道機械車位,888,PS121041HB,2025-10-01 15:43:39
林園歡樂滿屋10期美2房,高雄市林園區溪州三路,0.7年,華廈,20.03,13.59,2房1廳1衛,1樓/5樓,無車位,568,PS121414HB,2025-10-01 15:43:48
五甲瑞隆商圈活巷翻新美透天,高雄市前鎮區崗山西街,54.1年,別墅/透天,23.01,23.01,2廳2衛,1-2樓/2樓,無車位,1,PS122017HB,2025-10-01 15:43:48
陽明商圈輕屋齡二房+平車,高雄市三民區覺民路,10.1年,大樓,35.28,16.57,2房1廳1衛,6樓/15樓,坡道平面車位,998,PS122896HB,2025-10-01 15:43:48
楠梓世運超大3房,高雄市楠梓區軍校路,35.0年,大樓,40.06,33.72,3房2廳2衛,2樓/16樓,無車位,998,PS123164HB,2025-10-01 15:43:48
大社全新電梯透天收租9套房,高雄市大社區三民路,0.3年,別墅/透天,81.31,81.31,9房1廳9衛,1-4樓/4樓,無車位,3,PS123508HB,2025-10-01 15:43:48
楠梓新昌大坪數車電寓,高雄市楠梓區新昌街,35.6年,華廈,50.5,38.5,4房2廳2衛,7樓/7樓,坡道機械車位,980,HS81654HB,2025-10-01 15:43:48
專!大社近日月光二間地的大透天,高雄市大社區復興路,38.6年,別墅/透天,40.36,40.36,3房2廳2衛,1-2樓/2樓,無車位,1,HS84595HB,2025-10-01 15:43:48
未來黃線!建工大地坪透天,高雄市三民區大豐一路,18.2年,別墅/透天,80.16,80.16,5房2廳4衛,1-4樓/4樓,無車位,3,PB01632GH,2025-10-01 15:43:48
燕巢興龍段優質農地,高雄市燕巢區興龍段,,土地,921.66,,,0樓/0樓,無車位,1,PB04248GH,2025-10-01 15:43:48
三多SOGO捷運金店,高雄市苓雅區三多三路,54.9年,別墅/透天,50.45,50.45,3房4廳2衛,1-3樓/3樓,無車位,5,QS40879HB,2025-10-01 15:43:48
林園中汕增值農地,高雄市林園區中汕段,,土地,268.92,,,0樓/0樓,無車位,1,SB04030GH,2025-10-01 15:43:48
中央公園高樓景觀2房,高雄市前金區大同一路,7.1年,大樓,19.68,12.82,2房1廳1衛,20樓/28樓,無車位,968,SS62851HB,2025-10-01 15:43:48
田寮區休閒農地,高雄市田寮區田寮段,,土地,2119.32,,,0樓/0樓,無車位,4,SS63069HB,2025-10-01 15:43:48
鳳山文德苑咖啡館,高雄市鳳山區八德路,13.1年,店面,56.36,41.23,2廳2衛,1樓/15樓,無車位,3,SS63978HB,2025-10-01 15:43:48
大寮安全巷~全棟翻新車庫透天,高雄市大寮區大智街,39.2年,別墅/透天,27.62,27.62,4房2廳3衛,1-2樓/2樓,其他,938,SS65926HB,2025-10-01 15:43:48
中庄國小陽光兩房,高雄市大寮區四維路,9.8年,大樓,27.07,16.5,2房2廳1衛,11樓/12樓,無車位,698,SS66002HB,2025-10-01 15:43:48
東方大地坪都內農地,高雄市湖內區工專段,,土地,986.61,,,0樓/0樓,無車位,7,FS179526HB,2025-10-01 15:43:48
內門金竹約５千大地坪開心農場,高雄市內門區金竹段,,土地,5216.65,,,0樓/0樓,無車位,1,FS202795HB,2025-10-01 15:43:48
楠梓河畔樓店平車,高雄市楠梓區德富街,6.7年,大樓,55.27,29.89,4房2廳2衛,1樓/15樓,其他,1,FS205693HB,2025-10-01 15:43:48
吉東國小鄉野休閒合法農舍,高雄市美濃區六寮,27.9年,其它,75.69,75.69,,1-2樓/2樓,無車位,3,KS139953HB,2025-10-01 15:43:48
樹河堤全新未住樓店含平車,高雄市楠梓區德富街,10.2年,店面,35.32,22.58,1衛,1樓/15樓,坡道平面車位,1,KS156725HB,2025-10-01 15:43:56
燕巢阿公店丙種建地,高雄市燕巢區紅山巷,,土地,123.12,,,0樓/0樓,無車位,566,KS164915HB,2025-10-01 15:43:56
旗山台29線雙臨路大面寬農地,高雄市旗山區旗甲路一段,,土地,793.16,,,0樓/0樓,無車位,1,KS170828HB,2025-10-01 15:43:56
★高雄美濃2.8分都計農田,高雄市美濃區美光段,,土地,834.82,,,0樓/0樓,無車位,2,KS174801HB,2025-10-01 15:43:56
五甲自強夜市公寓1+2店住,高雄市鳳山區大德街,41.8年,店面,28.87,28.87,1房2廳2衛,1-2樓/5樓,無車位,1,KS176483HB,2025-10-01 15:43:56
岡山全新漂亮大面寬車墅,高雄市岡山區鹽埔路,2.5年,別墅/透天,60.36,60.36,4房2廳4衛,1-3樓/3樓,其他,2,KS178014HB,2025-10-01 15:43:56
楠梓右昌典雅臨路面寬1+2樓,高雄市楠梓區啟昌街,43.8年,公寓,28.01,28.01,3房2廳2衛,1-2樓/5樓,無車位,1,KS178045HB,2025-10-01 15:43:56
★明誠中學成家大五房平車,高雄市鼓山區中華一路,31.6年,大樓,58.37,42.15,5房2廳2衛,4樓/8樓,坡道平面車位,1,KS178609HB,2025-10-01 15:43:56
岡山省道327坪建地,高雄市岡山區岡山路,52.4年,其它,90.01,90.01,,1樓/1樓,無車位,21,KS179935HB,2025-10-01 15:43:56
文化中心旁精美套房,高雄市苓雅區廣東一街,44.5年,公寓,6.15,6.15,1房1衛,4樓/5樓,無車位,268,KS180979HB,2025-10-01 15:43:56
雙商圈大河苑3+1房獨立平車,高雄市楠梓區德豐街,12.9年,大樓,52.31,28.53,4房2廳2衛,6樓/15樓,坡道平面車位,1,KS181116HB,2025-10-01 15:43:56
林園低總價｜翻新免整理騎樓透天,高雄市林園區中港路,31.9年,別墅/透天,48.63,48.63,3房2廳3衛,1-3樓/3樓,其他,638,KS181364HB,2025-10-01 15:43:56
中央公園|美麗島站翻新2樓公寓,高雄市前金區自立橫路,48.3年,公寓,22.53,22.53,3房2廳2衛,2樓/5樓,無車位,698,KS181696HB,2025-10-01 15:43:56
岡山87期空校美墅,高雄市岡山區協北巷,35.8年,別墅/透天,57.01,57.01,4房2廳3衛,-1-3樓/3樓,無車位,1,KS181787HB,2025-10-01 15:43:56
左營軍港美車墅,高雄市左營區先鋒路,19.4年,別墅/透天,53.11,41.72,5房3廳3衛,1-4樓/4樓,其他,2,KS182906HB,2025-10-01 15:43:56
阿蓮近高鐵.台19線方正農地,高雄市阿蓮區土庫段,,土地,603.79,,,0樓/0樓,無車位,1,KS183308HB,2025-10-01 15:43:56
巨蛋GIGA｜捷運精裝大三房,高雄市鼓山區文信路,10.1年,大樓,40.01,23.61,3房2廳2衛,2樓/15樓,無車位,1,KS184047HB,2025-10-01 15:43:56
阿蓮忠孝路全新車墅,高雄市阿蓮區忠孝路,1.6年,別墅/透天,53.58,53.58,5房2廳3衛,1-3樓/3樓,無車位,1,KS184787HB,2025-10-01 15:43:56
鼎山街面寬33米百坪乙工廠房,高雄市三民區鼎山街,48.9年,廠房,73.75,73.75,,1樓/1樓,無車位,12,KS184839HB,2025-10-01 15:43:56
旗山武鹿坑2.54分農地,高雄市旗山區3436三和段,,土地,748.6,,,0樓/0樓,無車位,381,KS185316HB,2025-10-01 15:43:56
鑫天地II精品兩房車位,高雄市三民區順昌街,2.2年,大樓,29.23,14.68,2房2廳2衛,18樓/18樓,坡道機械車位,1,KS185478HB,2025-10-01 15:44:05
興仁大廈鳳山捷運公園學區大四房,高雄市鳳山區立志街,41.9年,華廈,38.3,38.3,4房2廳2衛,4樓/8樓,無車位,750,KS186020HB,2025-10-01 15:44:05
林園翻新臨路透店,高雄市林園區沿海路四段,45.5年,別墅/透天,45.27,45.27,1廳,1-3樓/0樓,無車位,938,KS186036HB,2025-10-01 15:44:05
鳳山4米面寬大地坪透天門口停車,高雄市鳳山區南進五街,51.3年,別墅/透天,30.05,30.05,4房2廳2衛,1-2樓/2樓,無車位,988,KS186848HB,2025-10-01 15:44:05
R14巨蛋商圈奢華6房平車,高雄市左營區正心街,26.2年,大樓,114.31,73.48,6房2廳3衛,3樓/29樓,坡道平面車位,3,KS186868HB,2025-10-01 15:44:05
鳥松美山路臨路都內美農地(B),高雄市鳥松區高雄市,,土地,94.98,,,0樓/0樓,無車位,1,KS187124HB,2025-10-01 15:44:05
龍庭麗景首排景觀4房,高雄市左營區至聖路,36.3年,大樓,50.9,33.7,4房2廳2衛,12樓/14樓,無車位,1,LS104093HB,2025-10-01 15:44:05
三多文武吸金正透店,高雄市苓雅區忠孝二路,58.0年,店面,39.2,39.2,6房3廳4衛,1-3樓/3樓,無車位,3,LS105738HB,2025-10-01 15:44:05
中都濕地公園景觀2房,高雄市三民區中華二路,11.0年,大樓,25.18,15.61,1房2廳1衛,9樓/12樓,無車位,937,LS108445HB,2025-10-01 15:44:05
R14巨蛋時代富豪雙主臥,高雄市左營區正心街,26.2年,大樓,107.02,73.48,6房2廳3衛,3樓/29樓,其他,3,LS124484HB,2025-10-01 15:44:05
仁武/航太園區/丁建,高雄市仁武區仁林路,,土地,282.5,,,0樓/0樓,無車位,7,LS128883HB,2025-10-01 15:44:05
澄清湖頤湖苑高樓層環景3平車豪,高雄市鳥松區公園路,5.6年,大樓,135.08,62.73,2房2廳2衛,21樓/24樓,其他,5,LS132106HB,2025-10-01 15:44:05
楠陽國小明亮車位3房,高雄市楠梓區鳳楠路,11.9年,大樓,41.99,24.37,3房2廳2衛,15樓/15樓,坡道平面車位,1,LS132356HB,2025-10-01 15:44:05
全新邊間戶 兩房雙衛浴+平移車,高雄市橋頭區經武路,3.3年,大樓,28.03,16.46,2房2廳2衛,15樓/15樓,其他,1,LS132532HB,2025-10-01 15:44:05
五甲商圈肉豆公臨街翻新透店,高雄市鳳山區善志街,38.4年,店面,74.45,74.45,4房2廳4衛,-1-4樓/4樓,無車位,2,LS132598HB,2025-10-01 15:44:05
小港明義國小超值店住二合一,高雄市小港區中安路,31.3年,大樓,59.23,47.76,3房2廳4衛,1-3樓/19樓,無車位,1,LS133414HB,2025-10-01 15:44:05
前鎮店面+廣告招牌租金雙收,高雄市前鎮區瑞福路,40.4年,店面,67.19,60.51,6房3廳3衛,1-4樓/4樓,無車位,1,LS134415HB,2025-10-01 15:44:05
瑞隆商圈溫馨四房平車,高雄市鳳山區保泰路,32.2年,華廈,39.3,28.94,3房2廳2衛,5樓/7樓,坡道平面車位,1,LS137888HB,2025-10-01 15:44:05
榮總商圈翻新4房大平車,高雄市左營區民族一路,29.2年,大樓,65.1,41.71,4房2廳2衛,14樓/14樓,坡道平面車位,1,LS138192HB,2025-10-01 15:44:05
三多商圈收租公寓,高雄市前鎮區修文街,47.7年,公寓,30.03,30.03,4房1廳3衛,4樓/4樓,無車位,637,LS139270HB,2025-10-01 15:44:05
美術館典雅3房車位,高雄市鼓山區美明路,21.0年,大樓,38.03,24.5,3房2廳2衛,6樓/11樓,無車位,1,LS139913HB,2025-10-01 15:44:13
太普美兩房車位輕軌宅,高雄市三民區覺民路,9.3年,大樓,38.82,19,2房2廳1衛,6樓/15樓,坡道機械車位,1,LS140084HB,2025-10-01 15:44:13
前金捷運站高樓層景觀兩房,高雄市前金區中正四路,5.0年,大樓,27.33,16.91,2房2廳1衛,11樓/15樓,無車位,1,LS140574HB,2025-10-01 15:44:13
小港中安翻新透天,高雄市小港區復華路,52.0年,別墅/透天,28.24,28.24,3房2廳5衛,1-2樓/2樓,無車位,1,LS140782HB,2025-10-01 15:44:13
中央公園新崛江美3房,高雄市新興區文化路,39.7年,華廈,31.6,26.72,3房2廳2衛,2樓/7樓,無車位,988,LS141040HB,2025-10-01 15:44:13
科工館面寬19.8米雙併透天,高雄市苓雅區大順三路,57.2年,別墅/透天,86.21,86.21,,1-3樓/3樓,其他,3,PS106089HB,2025-10-01 15:44:13
三多捷運蛋黃區明亮三房平車1,高雄市苓雅區三多三路,43.4年,大樓,66.08,31.02,3房2廳2衛,8樓/12樓,其他,1,PS108678HB,2025-10-01 15:44:13
5419-科工四房平車吉屋,高雄市三民區建安街,31.6年,大樓,52.17,34.12,4房2廳2衛,15樓/16樓,其他,1,PS110305HB,2025-10-01 15:44:13
漢民商圈明亮三房車位,高雄市小港區大鵬路,30.8年,大樓,50.76,34.82,3房2廳2衛,10樓/18樓,坡道機械車位,858,PS113093HB,2025-10-01 15:44:13
高鳳路便宜店住透天,高雄市小港區高鳳路,35.2年,別墅/透天,46.92,46.92,4房2廳5衛,1-3樓/3樓,無車位,1,PS114619HB,2025-10-01 15:44:13
大寮預售廠房,高雄市大寮區赤崁段潮州寮小段,,土地,79.48,,,0樓/0樓,無車位,780,PS116614HB,2025-10-01 15:44:13
5601-國揚大學3房,高雄市三民區寶興路,28.5年,大樓,35.64,28.2,3房2廳2衛,9樓/14樓,無車位,848,PS118020HB,2025-10-01 15:44:13
仁武正路面寬角窗翻新金店,高雄市仁武區仁忠路,39.0年,店面,36.48,36.48,3房5廳5衛,1-3樓/3樓,無車位,4,PS118283HB,2025-10-01 15:44:13
捷運五塊厝站雙套房美寓(2),高雄市苓雅區意誠路,46.7年,公寓,19.2,19.2,2房2廳2衛,3樓/5樓,無車位,598,PS118438HB,2025-10-01 15:44:13
夢時代翻新車庫透天,高雄市前鎮區前鎮巷,51.8年,別墅/透天,21.08,21.08,4房2廳3衛,1-2樓/2樓,無車位,1,PS118519HB,2025-10-01 15:44:13
文化中心大面寬邊間金店面,高雄市苓雅區光華一路,36.9年,店面,284.06,284.06,2房2廳6衛,1-4樓/4樓,無車位,16,PS118993HB,2025-10-01 15:44:13
新富正路上鑫鑽黃金店面,高雄市鳳山區新富路,50.6年,別墅/透天,45.5,45.5,4房2廳3衛,1-3樓/3樓,無車位,1,PS119260HB,2025-10-01 15:44:13
麥當勞3F溫馨美寓,高雄市小港區廠西路,43.6年,公寓,16.24,16.24,2房1廳1衛,3樓/5樓,無車位,378,PS123359HB,2025-10-01 15:44:13
陽明國中1+2樓店面華廈,高雄市三民區皓東路,31.2年,華廈,34.42,23.97,3房2廳3衛,1-2樓/9樓,無車位,1,PS123545HB,2025-10-01 15:44:13
湖內1.3甲美農地,高雄市湖內區忠孝街,,土地,4052.93,,,0樓/0樓,無車位,6,GS85617HB,2025-10-01 15:44:13
高師大絕美大空間電梯華廈,高雄市苓雅區四維二路,44.1年,大樓,39.43,33.57,4房2廳2衛,4樓/7樓,無車位,1,HS75916HB,2025-10-01 15:44:20
高師大旁可投資邊間四房寓,高雄市苓雅區凱旋二路,42.3年,公寓,45.17,39.65,4房2廳2衛,3樓/5樓,無車位,960,HS76734HB,2025-10-01 15:44:20
大寮大發市場商圈旺市金店,高雄市大寮區鳳林三路,49.2年,別墅/透天,53.26,53.26,7房3廳3衛,1-2樓/0樓,無車位,2,LS64752HB,2025-10-01 15:44:20
大寮翁公園優質都內農地,高雄市大寮區翁公園段,,土地,151.25,,,0樓/0樓,無車位,1,PB03493GH,2025-10-01 15:44:20
87期隆大高CP兩房兩衛+車位,高雄市岡山區鵬程路,0.4年,大樓,28.1,15.99,2房2廳2衛,8樓/14樓,坡道機械車位,1,PB04250GH,2025-10-01 15:44:20
大東藝術中心電梯透天店住,高雄市鳳山區博愛路,38.9年,別墅/透天,32.54,30.89,5廳2衛,1-2樓/2樓,無車位,2,PS66040HB,2025-10-01 15:44:20
武廟商圈邊間50坪四房平車,高雄市苓雅區武廟路,31.8年,大樓,50.44,33.73,4房2廳2衛,9樓/15樓,其他,1,PS77398HB,2025-10-01 15:44:20
5135-小港高鳳路快樂農場,高雄市小港區東高街,,土地,42.65,,,0樓/0樓,無車位,350,PS92541HB,2025-10-01 15:44:20
文山特區-面公園3房平車,高雄市鳳山區文鳳路,1.2年,大樓,50.64,24.04,3房2廳2衛,14樓/15樓,坡道平面車位,2,SB04251GH,2025-10-01 15:44:20
高雄之丘-站前銀座,高雄市三民區忠孝一路,30.5年,華廈,24.18,15.86,2房1廳1衛,8樓/8樓,無車位,530,SS57476HB,2025-10-01 15:44:20
大寮捷運新光高中翻新透天,高雄市大寮區四維路,50.7年,別墅/透天,27.01,27.01,4房2廳4衛,1-2樓/2樓,無車位,1,SS59056HB,2025-10-01 15:44:20
美麗島站前工作室,高雄市新興區中山一路,40.9年,大樓,11.88,9.72,,3樓/12樓,無車位,357,SS61843HB,2025-10-01 15:44:20
360度高樓全景頂級A辦-C,高雄市苓雅區六合路,2.9年,辦公,59.42,34.88,,31樓/35樓,坡道機械車位,3,SS62652HB,2025-10-01 15:44:20
正義車站旁武市透天,高雄市苓雅區義勇路,48.9年,別墅/透天,50.17,50.17,,1-3樓/3樓,無車位,1,SS65238HB,2025-10-01 15:44:20
亞灣區-獅甲捷運站-穩租金店面,高雄市前鎮區民權二路,37.1年,店面,50.74,41.84,4房2廳3衛,-1-2樓/15樓,無車位,1,SS65267HB,2025-10-01 15:44:20
高坪植物園美宅,高雄市小港區高坪五十六街,21.2年,別墅/透天,68.52,67.71,5房2廳5衛,1-4樓/4樓,其他,1,SS65414HB,2025-10-01 15:44:20
義華大昌商圈可停車公寓一樓,高雄市三民區正忠路,41.8年,公寓,19.38,19.38,3房2廳2衛,1樓/5樓,無車位,988,SS65656HB,2025-10-01 15:44:20
亞灣區欣灣時代高樓三房平車,高雄市前鎮區復興三路,6.9年,大樓,49.87,29.24,3房2廳2衛,27樓/29樓,坡道平面車位,2,FS171542HB,2025-10-01 15:44:20
岡山鬧區賺錢店面,高雄市岡山區壽天路,57.8年,店面,18.79,18.79,1廳1衛,1樓/1樓,無車位,1,GS138158HB,2025-10-01 15:44:20
瑞豐夜市住辦合一大空間好運用,高雄市鼓山區昌盛路,36.3年,大樓,49.63,39.21,4房2廳2衛,6樓/8樓,無車位,1,KS159708HB,2025-10-01 15:44:20
